branch,stage,sha256,scope,region,mode,dx,dy,ncc,mae,ssim,lpips,highpass_mae
P06,5,b84bcc00604b0f5d45b0383d3fee5eb80b760ac6cce6f75ba3b8dfbdfe20fd14,face,whole_roi,3,-1,2,0.8950441479682922,0.06218653917312622,0.6363136172294617,0.20595631003379822,
P06,5,b84bcc00604b0f5d45b0383d3fee5eb80b760ac6cce6f75ba3b8dfbdfe20fd14,face,whole_roi,6,-1,2,0.9017212390899658,0.06218653917312622,0.6363136172294617,0.20595631003379822,
P06,6,a9729e585d5348ed34aaf1f92af2a3e0ec4dadf621f955e39646fb3f1af7ce00,face,whole_roi,fixed,0,0,,0.06756208837032318,0.5814064145088196,0.23464888334274292,
P06,6,a9729e585d5348ed34aaf1f92af2a3e0ec4dadf621f955e39646fb3f1af7ce00,face,whole_roi,1,-1,2,0.882420539855957,0.06265312433242798,0.6189848184585571,0.22700759768486023,
P06,6,a9729e585d5348ed34aaf1f92af2a3e0ec4dadf621f955e39646fb3f1af7ce00,face,whole_roi,3,-1,2,0.8954795598983765,0.06265312433242798,0.6189848184585571,0.22700759768486023,
P06,6,a9729e585d5348ed34aaf1f92af2a3e0ec4dadf621f955e39646fb3f1af7ce00,face,whole_roi,6,-1,2,0.9028854370117188,0.06265312433242798,0.6189848184585571,0.22700759768486023,
P06,7,a0348cfeb5cdaca256c07bd58d3bd4088750b2e9853c7faba0f4bacfba46129d,face,whole_roi,fixed,0,0,,0.0670701339840889,0.5728539824485779,0.24356715381145477,
P06,7,a0348cfeb5cdaca256c07bd58d3bd4088750b2e9853c7faba0f4bacfba46129d,face,whole_roi,1,-1,2,0.8826426863670349,0.06317729502916336,0.5966476798057556,0.23554255068302155,
P06,7,a0348cfeb5cdaca256c07bd58d3bd4088750b2e9853c7faba0f4bacfba46129d,face,whole_roi,3,-1,2,0.8965011239051819,0.06317729502916336,0.5966476798057556,0.23554255068302155,
P06,7,a0348cfeb5cdaca256c07bd58d3bd4088750b2e9853c7faba0f4bacfba46129d,face,whole_roi,6,-1,2,0.9042689800262451,0.06317729502916336,0.5966476798057556,0.23554255068302155,
P06,8,ad66feeb437d1f0d721778bce79f6d8326bd6d7e76d101eea6ea0e32ab23ab23,face,whole_roi,fixed,0,0,,0.06696654111146927,0.5530668497085571,0.27116531133651733,
P06,8,ad66feeb437d1f0d721778bce79f6d8326bd6d7e76d101eea6ea0e32ab23ab23,face,whole_roi,1,-1,2,0.8829389810562134,0.06358280777931213,0.5710340142250061,0.2616966962814331,
P06,8,ad66feeb437d1f0d721778bce79f6d8326bd6d7e76d101eea6ea0e32ab23ab23,face,whole_roi,3,-1,2,0.8999353647232056,0.06358280777931213,0.5710340142250061,0.2616966962814331,
P06,8,ad66feeb437d1f0d721778bce79f6d8326bd6d7e76d101eea6ea0e32ab23ab23,face,whole_roi,6,-1,2,0.9093693494796753,0.06358280777931213,0.5710340142250061,0.2616966962814331,
P06,9,77acee908b5367fff308bee17f4dfb5e1154953057b0dd48eb5c1037893da094,face,whole_roi,fixed,0,0,,0.06881317496299744,0.5451095104217529,0.2784115970134735,
P06,9,77acee908b5367fff308bee17f4dfb5e1154953057b0dd48eb5c1037893da094,face,whole_roi,1,-1,1,0.8772508502006531,0.06640351563692093,0.5538173317909241,0.2803415060043335,
P06,9,77acee908b5367fff308bee17f4dfb5e1154953057b0dd48eb5c1037893da094,face,whole_roi,3,-1,1,0.8962717056274414,0.06640351563692093,0.5538173317909241,0.2803415060043335,
P06,9,77acee908b5367fff308bee17f4dfb5e1154953057b0dd48eb5c1037893da094,face,whole_roi,6,-2,1,0.9062727093696594,0.06660903990268707,0.5551142692565918,0.27552902698516846,
P06,10,6ed13d3ef40d6478f3185145cb8c85ca6e96ba102f208a54e7a96e68e905ef6a,face,whole_roi,fixed,0,0,,0.13443037867546082,0.40591657161712646,0.3830995559692383,
P06,10,6ed13d3ef40d6478f3185145cb8c85ca6e96ba102f208a54e7a96e68e905ef6a,face,whole_roi,1,-1,1,0.6700764894485474,0.13266703486442566,0.41136685013771057,0.3867199718952179,
P06,10,6ed13d3ef40d6478f3185145cb8c85ca6e96ba102f208a54e7a96e68e905ef6a,face,whole_roi,3,-1,0,0.679360568523407,0.13372814655303955,0.4083770215511322,0.3900483250617981,
P06,10,6ed13d3ef40d6478f3185145cb8c85ca6e96ba102f208a54e7a96e68e905ef6a,face,whole_roi,6,-1,-1,0.6822993159294128,0.13592040538787842,0.3884945213794708,0.393435537815094,
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,face,whole_roi,fixed,0,0,,0.01840371824800968,0.8883209228515625,0.031728047877550125,
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,skin,weighted_three_regions,fixed,0,0,,0.015498846468022642,0.846485067012733,,0.012211373796796097
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,skin,forehead,fixed,0,0,,0.015320698730647564,0.8242051601409912,,0.013025902211666107
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,skin,cheek_viewer_left,fixed,0,0,,0.015051698312163353,0.8879440426826477,,0.011002710089087486
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,skin,cheek_viewer_right,fixed,0,0,,0.0165246669203043,0.8719620108604431,,0.011180867440998554
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,face,whole_roi,1,0,0,0.9951382875442505,0.01840371824800968,0.8883209228515625,0.031728047877550125,
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,skin,weighted_three_regions,1,0,0,0.9951382875442505,0.015498846468022642,0.846485067012733,,0.012211373796796097
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,skin,forehead,1,0,0,0.9951382875442505,0.015320698730647564,0.8242051601409912,,0.013025902211666107
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,skin,cheek_viewer_left,1,0,0,0.9951382875442505,0.015051698312163353,0.8879440426826477,,0.011002710089087486
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,skin,cheek_viewer_right,1,0,0,0.9951382875442505,0.0165246669203043,0.8719620108604431,,0.011180867440998554
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,face,whole_roi,3,0,0,0.998278796672821,0.01840371824800968,0.8883209228515625,0.031728047877550125,
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,skin,weighted_three_regions,3,0,0,0.998278796672821,0.015498846468022642,0.846485067012733,,0.012211373796796097
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,skin,forehead,3,0,0,0.998278796672821,0.015320698730647564,0.8242051601409912,,0.013025902211666107
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,skin,cheek_viewer_left,3,0,0,0.998278796672821,0.015051698312163353,0.8879440426826477,,0.011002710089087486
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,skin,cheek_viewer_right,3,0,0,0.998278796672821,0.0165246669203043,0.8719620108604431,,0.011180867440998554
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,face,whole_roi,6,0,0,0.9991633296012878,0.01840371824800968,0.8883209228515625,0.031728047877550125,
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,skin,weighted_three_regions,6,0,0,0.9991633296012878,0.015498846468022642,0.846485067012733,,0.012211373796796097
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,skin,forehead,6,0,0,0.9991633296012878,0.015320698730647564,0.8242051601409912,,0.013025902211666107
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,skin,cheek_viewer_left,6,0,0,0.9991633296012878,0.015051698312163353,0.8879440426826477,,0.011002710089087486
P04-fixed3,1,72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,skin,cheek_viewer_right,6,0,0,0.9991633296012878,0.0165246669203043,0.8719620108604431,,0.011180867440998554
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,face,whole_roi,fixed,0,0,,0.025968050584197044,0.8348621726036072,0.05477737635374069,
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,skin,weighted_three_regions,fixed,0,0,,0.019340060828801464,0.8244217312317254,,0.013067223216023514
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,skin,forehead,fixed,0,0,,0.01877759024500847,0.8036765456199646,,0.013794433325529099
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,skin,cheek_viewer_left,fixed,0,0,,0.02113981358706951,0.8600261807441711,,0.012550477869808674
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,skin,cheek_viewer_right,fixed,0,0,,0.01896592229604721,0.8516037464141846,,0.011514546349644661
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,face,whole_roi,1,0,-1,0.9931927919387817,0.023362623527646065,0.8567665219306946,0.05424788221716881,
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,skin,weighted_three_regions,1,0,-1,0.9931927919387817,0.019138407459592117,0.8130026028332193,,0.013504024484359166
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,skin,forehead,1,0,-1,0.9931927919387817,0.018594637513160706,0.7932541370391846,,0.013928127475082874
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,skin,cheek_viewer_left,1,0,-1,0.9931927919387817,0.02065134607255459,0.856637179851532,,0.013262646272778511
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,skin,cheek_viewer_right,1,0,-1,0.9931927919387817,0.019032057374715805,0.8276392817497253,,0.012531034648418427
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,face,whole_roi,3,0,-1,0.9968666434288025,0.023362623527646065,0.8567665219306946,0.05424788221716881,
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,skin,weighted_three_regions,3,0,-1,0.9968666434288025,0.019138407459592117,0.8130026028332193,,0.013504024484359166
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,skin,forehead,3,0,-1,0.9968666434288025,0.018594637513160706,0.7932541370391846,,0.013928127475082874
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,skin,cheek_viewer_left,3,0,-1,0.9968666434288025,0.02065134607255459,0.856637179851532,,0.013262646272778511
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,skin,cheek_viewer_right,3,0,-1,0.9968666434288025,0.019032057374715805,0.8276392817497253,,0.012531034648418427
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,face,whole_roi,6,0,-1,0.9980335235595703,0.023362623527646065,0.8567665219306946,0.05424788221716881,
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,skin,weighted_three_regions,6,0,-1,0.9980335235595703,0.019138407459592117,0.8130026028332193,,0.013504024484359166
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,skin,forehead,6,0,-1,0.9980335235595703,0.018594637513160706,0.7932541370391846,,0.013928127475082874
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,skin,cheek_viewer_left,6,0,-1,0.9980335235595703,0.02065134607255459,0.856637179851532,,0.013262646272778511
P04-fixed3,2,06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,skin,cheek_viewer_right,6,0,-1,0.9980335235595703,0.019032057374715805,0.8276392817497253,,0.012531034648418427
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,face,whole_roi,fixed,0,0,,0.018093613907694817,0.8852024078369141,0.033253010362386703,
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,skin,weighted_three_regions,fixed,0,0,,0.014148404370335972,0.8422168594327415,,0.012271989209248739
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,skin,forehead,fixed,0,0,,0.014481830410659313,0.8149242997169495,,0.013326714746654034
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,skin,cheek_viewer_left,fixed,0,0,,0.014135283417999744,0.8922998905181885,,0.010839379392564297
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,skin,cheek_viewer_right,fixed,0,0,,0.013184718787670135,0.874237596988678,,0.010788558050990105
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,face,whole_roi,1,0,-1,0.9959049820899963,0.018137197941541672,0.8782609105110168,0.03545316308736801,
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,skin,weighted_three_regions,1,0,-1,0.9959049820899963,0.015126105026506326,0.8156571885105953,,0.013684809696586694
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,skin,forehead,1,0,-1,0.9959049820899963,0.01542841549962759,0.7874998450279236,,0.014504016377031803
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,skin,cheek_viewer_left,1,0,-1,0.9959049820899963,0.015315385535359383,0.8757508397102356,,0.012618121691048145
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,skin,cheek_viewer_right,1,0,-1,0.9959049820899963,0.014026027172803879,0.8389728665351868,,0.01248085219413042
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,face,whole_roi,3,0,-1,0.9984006881713867,0.018137197941541672,0.8782609105110168,0.03545316308736801,
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,skin,weighted_three_regions,3,0,-1,0.9984006881713867,0.015126105026506326,0.8156571885105953,,0.013684809696586694
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,skin,forehead,3,0,-1,0.9984006881713867,0.01542841549962759,0.7874998450279236,,0.014504016377031803
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,skin,cheek_viewer_left,3,0,-1,0.9984006881713867,0.015315385535359383,0.8757508397102356,,0.012618121691048145
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,skin,cheek_viewer_right,3,0,-1,0.9984006881713867,0.014026027172803879,0.8389728665351868,,0.01248085219413042
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,face,whole_roi,6,0,-1,0.9991494417190552,0.018137197941541672,0.8782609105110168,0.03545316308736801,
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,skin,weighted_three_regions,6,0,-1,0.9991494417190552,0.015126105026506326,0.8156571885105953,,0.013684809696586694
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,skin,forehead,6,0,-1,0.9991494417190552,0.01542841549962759,0.7874998450279236,,0.014504016377031803
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,skin,cheek_viewer_left,6,0,-1,0.9991494417190552,0.015315385535359383,0.8757508397102356,,0.012618121691048145
P04-fixed3,3,fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,skin,cheek_viewer_right,6,0,-1,0.9991494417190552,0.014026027172803879,0.8389728665351868,,0.01248085219413042
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,face,whole_roi,fixed,0,0,,0.035345517098903656,0.8041757941246033,0.07039143145084381,
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,skin,weighted_three_regions,fixed,0,0,,0.018817186964785352,0.7963728886009946,,0.014258228876792333
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,skin,forehead,fixed,0,0,,0.018409036099910736,0.769129753112793,,0.015253598801791668
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,skin,cheek_viewer_left,fixed,0,0,,0.01859373226761818,0.8441491723060608,,0.013422589749097824
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,skin,cheek_viewer_right,fixed,0,0,,0.020266301929950714,0.8308926224708557,,0.012277386151254177
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,face,whole_roi,1,0,-1,0.9650535583496094,0.03231314942240715,0.8285881876945496,0.06927867233753204,
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,skin,weighted_three_regions,1,0,-1,0.9650535583496094,0.018557285353103106,0.7887432545283152,,0.014490706760655432
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,skin,forehead,1,0,-1,0.9650535583496094,0.018055720254778862,0.7650635242462158,,0.015044571831822395
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,skin,cheek_viewer_left,1,0,-1,0.9650535583496094,0.018800359219312668,0.8381555676460266,,0.014297116547822952
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,skin,cheek_viewer_right,1,0,-1,0.9650535583496094,0.019755681976675987,0.8096495270729065,,0.013083165511488914
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,face,whole_roi,3,0,-2,0.9707047343254089,0.03527210280299187,0.800224244594574,0.07201632857322693,
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,skin,weighted_three_regions,3,0,-2,0.9707047343254089,0.01961476394358803,0.7808274068113773,,0.014795216999071485
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,skin,forehead,3,0,-2,0.9707047343254089,0.01979842036962509,0.7538185119628906,,0.015643393620848656
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,skin,cheek_viewer_left,3,0,-2,0.9707047343254089,0.019344158470630646,0.844923198223114,,0.014073152095079422
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,skin,cheek_viewer_right,3,0,-2,0.9707047343254089,0.019380250945687294,0.7957461476325989,,0.013118545524775982
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,face,whole_roi,6,0,-2,0.9736221432685852,0.03527210280299187,0.800224244594574,0.07201632857322693,
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,skin,weighted_three_regions,6,0,-2,0.9736221432685852,0.01961476394358803,0.7808274068113773,,0.014795216999071485
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,skin,forehead,6,0,-2,0.9736221432685852,0.01979842036962509,0.7538185119628906,,0.015643393620848656
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,skin,cheek_viewer_left,6,0,-2,0.9736221432685852,0.019344158470630646,0.844923198223114,,0.014073152095079422
P04-fixed3,4,610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,skin,cheek_viewer_right,6,0,-2,0.9736221432685852,0.019380250945687294,0.7957461476325989,,0.013118545524775982
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,face,whole_roi,fixed,0,0,,0.20014876127243042,0.28137946128845215,0.5144404768943787,
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,skin,weighted_three_regions,fixed,0,0,,0.29804709334583845,0.2327654558925464,,0.0279651244576363
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,skin,forehead,fixed,0,0,,0.3654516041278839,0.22868025302886963,,0.0237457063049078
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,skin,cheek_viewer_left,fixed,0,0,,0.24554242193698883,0.2190576046705246,,0.03234204649925232
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,skin,cheek_viewer_right,fixed,0,0,,0.15931470692157745,0.26202496886253357,,0.035423070192337036
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,face,whole_roi,1,21,39,0.8134902119636536,0.09146071970462799,0.5405318140983582,0.1740308552980423,
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,skin,weighted_three_regions,1,21,39,0.8134902119636536,0.03526624230996651,0.6741490254596788,,0.01894861338112284
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,skin,forehead,1,21,39,0.8134902119636536,0.03070238046348095,0.661033570766449,,0.019442716613411903
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,skin,cheek_viewer_left,1,21,39,0.8134902119636536,0.0377546064555645,0.7418065667152405,,0.02000270038843155
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,skin,cheek_viewer_right,1,21,39,0.8134902119636536,0.04585959389805794,0.6392403244972229,,0.01631280779838562
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,face,whole_roi,3,21,39,0.8410038352012634,0.09146071970462799,0.5405318140983582,0.1740308552980423,
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,skin,weighted_three_regions,3,21,39,0.8410038352012634,0.03526624230996651,0.6741490254596788,,0.01894861338112284
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,skin,forehead,3,21,39,0.8410038352012634,0.03070238046348095,0.661033570766449,,0.019442716613411903
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,skin,cheek_viewer_left,3,21,39,0.8410038352012634,0.0377546064555645,0.7418065667152405,,0.02000270038843155
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,skin,cheek_viewer_right,3,21,39,0.8410038352012634,0.04585959389805794,0.6392403244972229,,0.01631280779838562
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,face,whole_roi,6,21,38,0.8621934056282043,0.09187956154346466,0.5375612378120422,0.1744469404220581,
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,skin,weighted_three_regions,6,21,38,0.8621934056282043,0.03582026171333649,0.673977405160338,,0.018825651963844017
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,skin,forehead,6,21,38,0.8621934056282043,0.033234234899282455,0.655158519744873,,0.019372642040252686
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,skin,cheek_viewer_left,6,21,38,0.8621934056282043,0.03517048433423042,0.7570365071296692,,0.019397225230932236
P04-fixed3,5,9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,skin,cheek_viewer_right,6,21,38,0.8621934056282043,0.04414001852273941,0.6400653719902039,,0.016577476635575294
P04-fixed3,6,f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,face,whole_roi,fixed,0,0,,0.11808444559574127,0.46854367852211,0.23934999108314514,
P04-fixed3,6,f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,skin,weighted_three_regions,fixed,0,0,,0.044540561886832995,0.6880761963231972,,0.016845404273446867
P04-fixed3,6,f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,skin,forehead,fixed,0,0,,0.05702614411711693,0.6539673805236816,,0.018176428973674774
P04-fixed3,6,f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,skin,cheek_viewer_left,fixed,0,0,,0.027320435270667076,0.7503532767295837,,0.016341742128133774
P04-fixed3,6,f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,skin,cheek_viewer_right,fixed,0,0,,0.027273965999484062,0.728456437587738,,0.01350610051304102
P04-fixed3,6,f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,face,whole_roi,1,1,11,0.853718638420105,0.07823135703802109,0.6631171107292175,0.14190733432769775,
P04-fixed3,6,f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,skin,weighted_three_regions,1,1,11,0.853718638420105,0.020797579564592418,0.7474783522367852,,0.016448048633687637
P04-fixed3,6,f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,skin,forehead,1,1,11,0.853718638420105,0.02216786891222,0.6969531178474426,,0.01827777549624443
P04-fixed3,6,f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,skin,cheek_viewer_left,1,1,11,0.853718638420105,0.017235536128282547,0.8507359027862549,,0.013781685382127762
P04-fixed3,6,f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,skin,cheek_viewer_right,1,1,11,0.853718638420105,0.02078373171389103,0.7945932745933533,,0.014078330248594284
P04-fixed3,6,f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,face,whole_roi,3,1,11,0.8654777407646179,0.07823135703802109,0.6631171107292175,0.14190733432769775,
P04-fixed3,6,f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,skin,weighted_three_regions,3,1,11,0.8654777407646179,0.020797579564592418,0.7474783522367852,,0.016448048633687637
