id,person,order,repeat,stage,added,completed_set,basis,scope,region,mode,mae,ssim,lpips,highpass_mae
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,skin,forehead,3,0.009872198104858398,0.9331379532814026,,0.007803040090948343
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,skin,cheek_viewer_left,3,0.014459488913416862,0.9036677479743958,,0.010109556838870049
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,skin,cheek_viewer_right,3,0.00880407728254795,0.9550507664680481,,0.005781156476587057
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,face,whole_roi,6,0.013243816792964935,0.9323155879974365,0.016709789633750916,
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,skin,weighted_three_regions,6,0.010681084769175333,0.930917107796931,,0.007916281524059527
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,skin,forehead,6,0.009872198104858398,0.9331379532814026,,0.007803040090948343
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,skin,cheek_viewer_left,6,0.014459488913416862,0.9036677479743958,,0.010109556838870049
P04-no_change-r1-s6,P04,no_change,1,6,none,none,previous,skin,cheek_viewer_right,6,0.00880407728254795,0.9550507664680481,,0.005781156476587057
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,face,whole_roi,fixed,0.04830327257514,0.7156596183776855,0.11180812120437622,
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,skin,weighted_three_regions,fixed,0.03642810380634139,0.7463155770601245,,0.01444259934236898
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,skin,forehead,fixed,0.034302785992622375,0.738964855670929,,0.014493667520582676
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,skin,cheek_viewer_left,fixed,0.03292008489370346,0.7889426350593567,,0.014599628746509552
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,skin,cheek_viewer_right,fixed,0.046611420810222626,0.721318781375885,,0.014116080477833748
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,face,whole_roi,1,0.04047580808401108,0.7835995554924011,0.1009351909160614,
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,skin,weighted_three_regions,1,0.034599962208200906,0.7568084150318822,,0.01453421830692712
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,skin,forehead,1,0.03438597917556763,0.7344514727592468,,0.014952694065868855
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,skin,cheek_viewer_left,1,0.03288290649652481,0.7894989848136902,,0.015130369924008846
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,skin,cheek_viewer_right,1,0.03715958818793297,0.7926562428474426,,0.012635520659387112
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,face,whole_roi,3,0.04047580808401108,0.7835995554924011,0.1009351909160614,
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,skin,weighted_three_regions,3,0.034599962208200906,0.7568084150318822,,0.01453421830692712
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,skin,forehead,3,0.03438597917556763,0.7344514727592468,,0.014952694065868855
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,skin,cheek_viewer_left,3,0.03288290649652481,0.7894989848136902,,0.015130369924008846
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,skin,cheek_viewer_right,3,0.03715958818793297,0.7926562428474426,,0.012635520659387112
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,face,whole_roi,6,0.041493624448776245,0.7734144330024719,0.1040535718202591,
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,skin,weighted_three_regions,6,0.03414936512708664,0.7638686519215583,,0.014259868340895456
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,skin,forehead,6,0.03319280222058296,0.7465240955352783,,0.014530500397086143
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,skin,cheek_viewer_left,6,0.03359183296561241,0.7902476191520691,,0.01515604555606842
P04-no_change-r2-s6,P04,no_change,2,6,none,none,original,skin,cheek_viewer_right,6,0.037583645433187485,0.7905053496360779,,0.012457492761313915
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,face,whole_roi,fixed,0.00953187420964241,0.9733564257621765,0.009252297692000866,
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,skin,weighted_three_regions,fixed,0.007745482675621615,0.9677997078027231,,0.0046296581549241265
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,skin,forehead,fixed,0.007352941203862429,0.962024986743927,,0.004687051754444838
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,skin,cheek_viewer_left,fixed,0.007014905102550983,0.9819490313529968,,0.004299530293792486
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,skin,cheek_viewer_right,fixed,0.009719304740428925,0.9704758524894714,,0.0048326291143894196
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,face,whole_roi,1,0.00953187420964241,0.9733564257621765,0.009252297692000866,
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,skin,weighted_three_regions,1,0.007745482675621615,0.9677997078027231,,0.0046296581549241265
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,skin,forehead,1,0.007352941203862429,0.962024986743927,,0.004687051754444838
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,skin,cheek_viewer_left,1,0.007014905102550983,0.9819490313529968,,0.004299530293792486
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,skin,cheek_viewer_right,1,0.009719304740428925,0.9704758524894714,,0.0048326291143894196
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,face,whole_roi,3,0.00953187420964241,0.9733564257621765,0.009252297692000866,
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,skin,weighted_three_regions,3,0.007745482675621615,0.9677997078027231,,0.0046296581549241265
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,skin,forehead,3,0.007352941203862429,0.962024986743927,,0.004687051754444838
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,skin,cheek_viewer_left,3,0.007014905102550983,0.9819490313529968,,0.004299530293792486
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,skin,cheek_viewer_right,3,0.009719304740428925,0.9704758524894714,,0.0048326291143894196
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,face,whole_roi,6,0.00953187420964241,0.9733564257621765,0.009252297692000866,
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,skin,weighted_three_regions,6,0.007745482675621615,0.9677997078027231,,0.0046296581549241265
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,skin,forehead,6,0.007352941203862429,0.962024986743927,,0.004687051754444838
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,skin,cheek_viewer_left,6,0.007014905102550983,0.9819490313529968,,0.004299530293792486
P04-no_change-r2-s6,P04,no_change,2,6,none,none,previous,skin,cheek_viewer_right,6,0.009719304740428925,0.9704758524894714,,0.0048326291143894196
